time,x,y,theta,v,w,error,stage_cost,terminal_cost
0.0,-1.093845537461962e-09,0.0,0.017135961049521597,-1.093845537461962e-08,0.17135961049521597,1.093845537461962e-09,0.029364116109072254,
0.1,-1.093845537461962e-09,0.0,0.034116138709283775,0.0,0.1698017765976218,1.093845537461962e-09,0.028832643335708664,
0.2,-1.093845537461962e-09,0.0,0.05094195000785351,0.0,0.1682581129856973,1.093845537461962e-09,0.028310792585507675,
0.30000000000000004,-1.093845537461962e-09,0.0,0.06761480188113064,0.0,0.16672851873277136,1.093845537461962e-09,0.02779839895882409,
0.4,-1.093845537461962e-09,0.0,0.08413608167253853,0.0,0.1652127979140788,1.093845537461962e-09,0.027295268594598243,
0.5,-1.093845537461962e-09,0.0,0.10050716732548032,0.0,0.16371085652941791,1.093845537461962e-09,0.026801244545595657,
0.6000000000000001,-1.093845537461962e-09,0.0,0.11672942511425399,0.0,0.16222257788773667,1.093845537461962e-09,0.02631616477654279,
0.7000000000000001,-1.093845537461962e-09,0.0,0.13280420779620525,0.0,0.16074782681951252,1.093845537461962e-09,0.02583986382719599,
0.8,9.069667689366971e-10,2.6728953544867803e-10,0.14873285581325169,2.018587025916072e-08,0.15928648017046437,9.455328739477237e-10,0.025372182765096146,
0.9,9.069667689366971e-10,2.6728953544867803e-10,0.16451669857022194,0.0,0.15783842756970262,9.455328739477237e-10,0.02491296921767626,
1.0,9.069667689366971e-10,2.6728953544867803e-10,0.18015705217447758,0.0,0.15640353604255633,9.455328739477237e-10,0.024462066086615216,
1.1,9.069667689366971e-10,2.6728953544867803e-10,0.19565522086224296,0.0,0.1549816868776539,9.455328739477237e-10,0.02401932326744316,
1.2000000000000002,9.069667689366971e-10,2.6728953544867803e-10,0.21101249749109674,0.0,0.15357276628853767,9.455328739477237e-10,0.02358459454551381,
1.3,9.069667689366971e-10,2.6728953544867803e-10,0.22623016162505272,0.0,0.15217664133955966,9.455328739477237e-10,0.023157730169388976,
1.4000000000000001,9.069667689366971e-10,2.6728953544867803e-10,0.24130948375144626,0.0,0.15079322126393552,9.455328739477237e-10,0.022738595579154215,
1.5,9.069667689366971e-10,2.6728953544867803e-10,0.2562517208035062,0.0,0.14942237052059962,9.455328739477237e-10,0.022327044811995357,
1.6,9.069667689366971e-10,2.6728953544867803e-10,0.27105811893268245,0.0,0.14806398129176207,9.455328739477237e-10,0.02192294255596727,
1.7000000000000002,9.069667689366971e-10,2.6728953544867803e-10,0.2857299143892589,0.0,0.14671795456576414,9.455328739477237e-10,0.02152615819196163,
1.8,9.069667689366971e-10,2.6728953544867803e-10,0.3002683295445049,0.0,0.14538415155246034,9.455328739477237e-10,0.021136551522628756,
1.9000000000000001,9.069667689366971e-10,2.6728953544867803e-10,0.3146745775609374,0.0,0.1440624801643256,9.455328739477237e-10,0.020753998191096707,
2.0,9.069667689366971e-10,2.6728953544867803e-10,0.32894985956098216,0.0,0.1427528200004475,9.455328739477237e-10,0.020378367618080165,
2.1,9.069667689366971e-10,2.6728953544867803e-10,0.3430953665342587,0.0,0.14145506973276567,9.455328739477237e-10,0.0200095367531016,
2.2,9.069667689366971e-10,2.6728953544867803e-10,0.3571122769974034,0.0,0.14016910463144663,9.455328739477237e-10,0.019647377893181436,
2.3000000000000003,9.069667689366971e-10,2.6728953544867803e-10,0.3710017608345951,0.0,0.1388948383719169,9.455328739477237e-10,0.019291776126360922,
2.4000000000000004,9.069667689366971e-10,2.6728953544867803e-10,0.3847649772094691,0.0,0.1376321637487404,9.455328739477237e-10,0.018942612498160094,
2.5,9.069667689366971e-10,2.6728953544867803e-10,0.398403074154772,0.0,0.13638096945302888,9.455328739477237e-10,0.018599768828947996,
2.6,9.069667689366971e-10,2.6728953544867803e-10,0.41191718813806993,0.0,0.13514113983297948,9.455328739477237e-10,0.018263127675356913,
2.7,9.069667689366971e-10,2.6728953544867803e-10,0.4253084464007288,0.0,0.13391258262658842,9.455328739477237e-10,0.017932579785722873,
2.8000000000000003,9.069667689366971e-10,2.6728953544867803e-10,0.43857796576943536,0.0,0.13269519368706584,9.455328739477237e-10,0.01760801442764792,
2.9000000000000004,9.069667689366971e-10,2.6728953544867803e-10,0.45172685291598424,0.0,0.13148887146548888,9.455328739477237e-10,0.017289323319267854,
3.0,9.069667689366971e-10,2.6728953544867803e-10,0.46475620493601566,0.0,0.1302935202003142,9.455328739477237e-10,0.016976401406189685,
3.1,9.069667689366971e-10,2.6728953544867803e-10,0.47766710870704704,0.0,0.12910903771031396,9.455328739477237e-10,0.016669143618483272,
3.2,1.064365303522242e-11,-1.9669145124616141e-10,0.4904606403164721,-1.009293556956372e-08,0.12793531609425035,1.9697922312582942e-10,0.016367445104135854,
3.3000000000000003,1.064365303522242e-11,-1.9669145124616141e-10,0.5031378671504437,0.0,0.1267722683397166,1.9697922312582942e-10,0.016071208019997115,
3.4000000000000004,1.064365303522242e-11,-1.9669145124616141e-10,0.5156998468749369,0.0,0.1256197972449314,1.9697922312582942e-10,0.015780333459857677,
3.5,1.064365303522242e-11,-1.9669145124616141e-10,0.5281476262849775,0.0,0.1244777941004055,1.9697922312582942e-10,0.015494721224102947,
3.6,1.064365303522242e-11,-1.9669145124616141e-10,0.5404822445378699,0.0,0.1233461825289242,1.9697922312582942e-10,0.015214280744458684,
3.7,1.064365303522242e-11,-1.9669145124616141e-10,0.5527047299300231,0.0,0.12222485392153205,1.9697922312582942e-10,0.014938914916139849,
3.8000000000000003,-8.483739152028423e-10,-7.265616943317405e-10,0.5648161012382185,-1.0092936426279564e-08,0.1211137130819544,1.1169736772488459e-09,0.014668531496498076,
3.9000000000000004,-8.483739152028423e-10,-7.265616943317405e-10,0.5768173691411721,0.0,0.12001267902953688,1.1169736772488459e-09,0.014403043127846644,
4.0,-8.483739152028423e-10,-7.265616943317405e-10,0.5887095351930984,0.0,0.11892166051926349,1.1169736772488459e-09,0.014142361340658955,
4.1000000000000005,-8.483739152028423e-10,-7.265616943317405e-10,0.6004935904240971,0.0,0.11784055230998662,1.1169736772488459e-09,0.013886395768722694,
4.2,-8.483739152028423e-10,-7.265616943317405e-10,0.6121705175200545,0.0,0.11676927095957391,1.1169736772488459e-09,0.013635062640430394,
4.3,-8.483739152028423e-10,-7.265616943317405e-10,0.6237412908041581,0.0,0.11570773284103576,1.1169736772488459e-09,0.013388279439212508,
4.4,-8.483739152028423e-10,-7.265616943317405e-10,0.6352068754791192,0.0,0.11465584674961136,1.1169736772488459e-09,0.01314596319387037,
4.5,-8.483739152028423e-10,-7.265616943317405e-10,0.6465682274057177,0.0,0.11361351926598456,1.1169736772488459e-09,0.012908031760002247,
4.6000000000000005,-8.483739152028423e-10,-7.265616943317405e-10,0.6578262945860129,0.0,0.11258067180295252,1.1169736772488459e-09,0.01267440766360411,
4.7,-8.483739152028423e-10,-7.265616943317405e-10,0.6689820157328086,0.0,0.1115572114679562,1.1169736772488459e-09,0.012445011430506301,
4.800000000000001,-8.483739152028423e-10,-7.265616943317405e-10,0.6800363210709852,0.0,0.1105430533817665,1.1169736772488459e-09,0.01221976665096408,
4.9,-8.483739152028423e-10,-7.265616943317405e-10,0.6909901328483841,0.0,0.10953811777398856,1.1169736772488459e-09,0.01199859924546819,
5.0,-8.483739152028423e-10,-7.265616943317405e-10,0.701844364367491,0.0,0.10854231519106876,1.1169736772488459e-09,0.011781434187037318,
5.1000000000000005,-8.483739152028423e-10,-7.265616943317405e-10,0.712599920737522,0.0,0.10755556370030958,1.1169736772488459e-09,0.011568199282891354,
5.2,-8.467699895396791e-11,-6.668210689374708e-11,0.7232576993032551,1.0092938371977589e-08,0.10657778565733106,1.0778078461228325e-10,0.011358824395620104,
5.300000000000001,-8.467699895396791e-11,-6.668210689374708e-11,0.7338185896628446,0.0,0.10560890359589509,1.0778078461228325e-10,0.011153240518727063,
5.4,-8.467699895396791e-11,-6.668210689374708e-11,0.7442834719321765,0.0,0.1046488226933184,1.0778078461228325e-10,0.010951376091097594,
5.5,-8.467699895396791e-11,-6.668210689374708e-11,0.754653218556765,0.0,0.10369746624588566,1.0778078461228325e-10,0.010753164505816596,
5.6000000000000005,-8.467699895396791e-11,-6.668210689374708e-11,0.7649286949425748,0.0,0.10275476385809679,1.0778078461228325e-10,0.010558541495533234,
5.7,-8.467699895396791e-11,-6.668210689374708e-11,0.775110757531925,0.0,0.10182062589350271,1.0778078461228325e-10,0.010367439857344635,
5.800000000000001,-8.467699895396791e-11,-6.668210689374708e-11,0.7852002562979344,0.0,0.10089498766009444,1.0778078461228325e-10,0.01017979853493061,
