time,x,y,theta,v,w,error
0.0,0.0,0.0,-0.23561944901923448,0.0,-2.356194490192345,0.0
0.1,0.0,0.0,-0.3817035074111598,0.0,-1.4608405839192535,0.0
0.2,0.0,0.0,-0.47406633142669985,0.0,-0.9236282401553995,0.0
0.30000000000000004,0.0,0.0,-0.5341964148164083,0.0,-0.6013008338970849,0.0
0.4,0.0,0.0,-0.5749868538306184,0.0,-0.4079043901420989,0.0
0.5,0.0,0.0,-0.6041735062195288,0.0,-0.2918665238891047,0.0
0.6000000000000001,0.0,0.0,-0.6263978866332598,0.0,-0.2222438041373107,0.0
0.7000000000000001,0.0,0.0,-0.6444449038618832,0.0,-0.18047017228623385,0.0
0.8,0.0,0.0,-0.6599855031794419,0.0,-0.155405993175588,0.0
0.9,0.0,0.0,-0.674022251750362,0.0,-0.14036748570919944,0.0
1.0,0.0,0.0,-0.6871566898732988,0.0,-0.13134438122936665,0.0
1.1,0.0,0.0,-0.6997497417274453,0.0,-0.1259305185414652,0.0
1.2000000000000002,0.0,0.0,-0.7120179618203177,0.0,-0.1226822009287254,0.0
1.3,0.0,0.0,-0.7240912828564259,0.0,-0.12073321036108187,0.0
1.4000000000000001,0.0,0.0,-0.7360476644584758,0.0,-0.11956381602049815,0.0
1.5,0.0,0.0,-0.7479338824000903,0.0,-0.11886217941614463,0.0
1.6,0.0,0.0,-0.7597780021454436,0.0,-0.11844119745353288,0.0
1.7000000000000002,0.0,0.0,-0.7715968629730404,0.0,-0.11818860827596822,0.0
1.8,0.0,0.0,-0.7834005684499832,0.0,-0.11803705476942827,0.0
1.9000000000000001,0.0,0.0,-0.7951951807165334,0.0,-0.11794612266550253,0.0
2.0,0.0,0.0,-0.8069843370568484,0.0,-0.11789156340314921,0.0
2.1,0.0,0.0,-0.818770219841422,0.0,-0.11785882784573687,0.0
2.2,0.0,0.0,-0.8305541384925506,0.0,-0.11783918651128733,0.0
2.3000000000000003,0.0,0.0,-0.8423368786636126,0.0,-0.11782740171062178,0.0
2.4000000000000004,0.0,0.0,-0.8541189117466346,0.0,-0.11782033083022059,0.0
2.5,0.0,0.0,-0.8659005205768326,0.0,-0.11781608830197987,0.0
2.6,0.0,0.0,-0.8776818748553359,0.0,-0.11781354278503153,0.0
2.7,0.0,0.0,-0.8894630764028228,0.0,-0.11781201547486919,0.0
2.8000000000000003,0.0,0.0,-0.9012441863116996,0.0,-0.11781109908876708,0.0
2.9000000000000004,0.0,0.0,-0.9130252412374102,0.0,-0.11781054925710688,0.0
3.0,0.0,0.0,-0.9248062631732215,0.0,-0.11781021935811253,0.0
3.1,0.0,0.0,-0.9365872653150927,0.0,-0.11781002141871344,0.0
3.2,0.0,0.0,-0.9483682555806002,0.0,-0.11780990265507363,0.0
3.3000000000000003,0.0,0.0,-0.9601492387202893,0.0,-0.11780983139689072,0.0
3.4000000000000004,0.0,0.0,-0.9719302175844877,0.0,-0.11780978864198266,0.0
3.5,0.0,0.0,-0.9837111938833911,0.0,-0.1178097629890349,0.0
3.6,0.0,0.0,-0.9954921686431183,0.0,-0.11780974759727059,0.0
3.7,0.0,0.0,-1.0072731424793389,0.0,-0.11780973836220632,0.0
3.8000000000000003,0.0,0.0,-1.0190541157614559,0.0,-0.11780973282117113,0.0
3.9000000000000004,0.0,0.0,-1.0308350887111108,0.0,-0.11780972949654966,0.0
4.0,0.0,0.0,-1.0426160614612885,0.0,-0.11780972750177643,0.0
4.1000000000000005,0.0,0.0,-1.0543970340917799,0.0,-0.11780972630491426,0.0
4.2,0.0,0.0,-1.0661780066504594,0.0,-0.11780972558679448,0.0
4.3,0.0,0.0,-1.0779589791660515,0.0,-0.11780972515592225,0.0
4.4,0.0,0.0,-1.0897399516557913,0.0,-0.11780972489740016,0.0
4.5,0.0,0.0,-1.1015209241300206,0.0,-0.11780972474229046,0.0
4.6000000000000005,0.0,0.0,-1.1133018965949424,0.0,-0.11780972464922179,0.0
4.7,0.0,0.0,-1.1250828690542807,0.0,-0.11780972459338113,0.0
4.800000000000001,0.0,0.0,-1.136863841510268,0.0,-0.11780972455987282,0.0
4.9,0.0,0.0,-1.1486448139642453,0.0,-0.11780972453977245,0.0
5.0,0.0,0.0,-0.2179479903400779,0.0,9.306968236241671,0.0
