time,x,y,theta,v,w,error
14.0,0.0,0.0,0.13823007675795085,0.0,-0.12566370614359146,0.0
14.100000000000001,0.0,0.0,0.1256637061435918,0.0,-0.12566370614359057,0.0
14.200000000000001,0.0,0.0,0.11309733552923223,0.0,-0.12566370614359545,0.0
14.3,0.0,0.0,0.10053096491487334,0.0,-0.1256637061435888,0.0
14.4,0.0,0.0,0.08796459430051397,0.0,-0.12566370614359368,0.0
14.5,0.0,0.0,0.07539822368615505,0.0,-0.12566370614358924,0.0
14.600000000000001,0.0,0.0,0.06283185307179565,0.0,-0.12566370614359412,0.0
14.700000000000001,0.0,0.0,0.050265482457436526,0.0,-0.12566370614359101,0.0
14.8,0.0,0.0,0.03769911184307729,0.0,-0.12566370614359235,0.0
14.9,0.0,0.0,0.025132741228718145,0.0,-0.12566370614359146,0.0
15.0,0.0,0.0,0.012566370614359088,0.0,-0.12566370614359057,0.0
15.100000000000001,0.0,0.0,-4.549312315749177e-16,0.0,-0.12566370614359545,0.0
15.200000000000001,0.0,0.0,-0.012566370614359336,0.0,-0.1256637061435888,0.0
15.3,0.0,0.0,-0.025132741228718704,0.0,-0.12566370614359368,0.0
15.4,0.0,0.0,-0.03769911184307763,0.0,-0.12566370614358924,0.0
15.5,0.0,0.0,-0.05026548245743682,0.0,-0.1256637061435919,0.0
15.600000000000001,0.0,0.0,-0.06283185307179578,0.0,-0.12566370614358968,0.0
15.700000000000001,0.0,0.0,-0.07539822368615504,0.0,-0.12566370614359235,0.0
15.8,0.0,0.0,-0.08796459430051416,0.0,-0.12566370614359146,0.0
15.9,0.0,0.0,-0.10053096491487344,0.0,-0.1256637061435928,0.0
16.0,0.0,0.0,-0.11309733552923264,0.0,-0.1256637061435919,0.0
16.1,0.0,0.0,-0.12566370614359174,0.0,-0.12566370614359101,0.0
16.2,0.0,0.0,-0.13823007675795076,0.0,-0.12566370614359013,0.0
16.3,0.0,0.0,-0.15079644737230993,0.0,-0.12566370614359146,0.0
16.400000000000002,0.0,0.0,-0.16336281798666935,0.0,-0.12566370614359412,0.0
16.5,0.0,0.0,-0.17592918860102832,0.0,-0.12566370614358968,0.0
16.6,0.0,0.0,-0.1884955592153878,0.0,-0.12566370614359457,0.0
16.7,0.0,0.0,-0.20106192982974663,0.0,-0.1256637061435879,0.0
16.8,0.0,0.0,-0.21362830044410588,0.0,-0.1256637061435928,0.0
16.900000000000002,0.0,0.0,-0.22619467105846505,0.0,-0.1256637061435919,0.0
17.0,0.0,0.0,-0.23876104167282416,0.0,-0.12566370614359101,0.0
17.1,0.0,0.0,-0.25132741228718375,0.0,-0.1256637061435959,0.0
17.2,0.0,0.0,-0.26389378290154264,0.0,-0.12566370614358924,0.0
17.3,0.0,0.0,-0.27646015351590203,0.0,-0.12566370614359412,0.0
17.400000000000002,0.0,0.0,-0.2890265241302613,0.0,-0.12566370614359323,0.0
17.5,0.0,0.0,-0.3015928947446205,0.0,-0.12566370614359235,0.0
17.6,0.0,0.0,-0.31415926535897964,0.0,-0.12566370614359146,0.0
17.7,0.0,0.0,-0.3267256359733387,0.0,-0.12566370614359057,0.0
17.8,0.0,0.0,-0.33929200658769787,0.0,-0.1256637061435919,0.0
17.900000000000002,0.0,0.0,-0.351858377202057,0.0,-0.12566370614359101,0.0
18.0,0.0,0.0,-0.36442474781641604,0.0,-0.12566370614359013,0.0
18.1,0.0,0.0,-0.37699111843077515,0.0,-0.12566370614359146,0.0
18.2,0.0,0.0,-0.38955748904513415,0.0,-0.12566370614359057,0.0
18.3,0.0,0.0,-0.4021238596594933,0.0,-0.1256637061435919,0.0
18.400000000000002,0.0,0.0,-0.41469023027385277,0.0,-0.12566370614359457,0.0
18.5,0.0,0.0,-0.42725660088821177,0.0,-0.12566370614359013,0.0
18.6,0.0,0.0,-0.4398229715025711,0.0,-0.1256637061435928,0.0
18.7,0.0,0.0,-0.45238934211692994,0.0,-0.12566370614358835,0.0
18.8,0.0,0.0,-0.4649557127312893,0.0,-0.12566370614359323,0.0
18.900000000000002,0.0,0.0,-0.4775220833456485,0.0,-0.12566370614359235,0.0
19.0,0.0,0.0,-0.4900884539600076,0.0,-0.12566370614359146,0.0
19.1,0.0,0.0,-0.5026548245743673,0.0,-0.12566370614359634,0.0
19.200000000000003,0.0,0.0,-0.5152211951887264,0.0,-0.12566370614359323,0.0
19.3,0.0,0.0,-0.5277875658030856,0.0,-0.12566370614359235,0.0
19.400000000000002,0.0,0.0,-0.5403539364174444,0.0,-0.1256637061435879,0.0
19.5,0.0,0.0,-0.5529203070318037,0.0,-0.1256637061435928,0.0
19.6,0.0,0.0,-0.565486677646163,0.0,-0.1256637061435919,0.0
19.700000000000003,0.0,0.0,-0.578053048260522,0.0,-0.12566370614359101,0.0
19.8,0.0,0.0,-0.5906194188748811,0.0,-0.12566370614359235,0.0
19.900000000000002,0.0,0.0,-0.6031857894892402,0.0,-0.12566370614359146,0.0
